id,tweet_url,Date,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,Tags
9.92E+17,https://twitter.com/KhariBaker/status/991915090017320960,5/3/2018,2018-05-03 05:39:21+00:00,KhariBaker,In Regards to the latest RT #MoneyMoves get the Quickest #Reply,original,,MoneyMoves Reply,,,0,,,,en,,,0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1334796002,Sun Apr 07 18:28:40 +0000 2013,FALSE,"Im just living life. 23, and future Success Story in the making.",928,788,1135,5,"Greensboro, NC",Khari Baker,11356,Arizona,,FALSE,Miscellaneous
9.90E+17,https://twitter.com/CEOJOSHISHERE/status/990320226150637574,4/28/2018,2018-04-28 20:01:55+00:00,CEOJOSHISHERE,"Investing our time to learn something new this evening!

Knowledge is #MONEY when properly utilized!

#investors #InvestInYourself #moneymoves #CEOJOSHISHERE",original,,MONEY investors InvestInYourself moneymoves CEOJOSHISHERE,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.89E+17,Wed Apr 25 18:29:41 +0000 2018,FALSE,Culture Cultivator | Entrepreneur??????è¨ Boss Mentality | Ox like Work Ethic ???¶??è¨ Build Leaders | Motivate Others ??????è¨ Make Your Own Path ????,65,27,31,0,"Houston, TX",CEO Josh,40,,,FALSE,Financial Security
9.91E+17,https://twitter.com/3acharyO/status/990976846446678017,4/30/2018,2018-04-30 15:31:06+00:00,3acharyO,Issa snack #MondayMood #MoneyMoves https://t.co/TrxiVhaaNT,original,,MondayMood MoneyMoves,https://twitter.com/3acharyO/status/990976846446678017/photo/1,,0,,,,sv,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42674157,Tue May 26 17:38:58 +0000 2009,FALSE,PlZ B OVA 18+ Imma friendly guy luv to meet new pple...jux get @ me I'm kool as ice cream lol #teamfollowback#scÉ?≠ã?èrichi_price#teamidgaf#iphone,1337,326,1494,2,Somewhere n the clouds,É??É?ú HoLLyHoOdkEndOlLÉ?õ,1415,,,FALSE,Miscellaneous
9.90E+17,https://twitter.com/AffordPrep/status/989930848542707714,4/27/2018,2018-04-27 18:14:40+00:00,AffordPrep,"It never hurts to ask. 
#knowbeforeyougo #highereducation #highschool #collegebound #igotin  #fafsa #studentloan #fafsabelike #onlinetutoring #math #graduation #scholarships #savingmoney #moneymoves #careers #collegelife #miami #miamibeach #miamidade #soÉ?? https://t.co/y1aWqTfw6G https://t.co/Y4Q62NgHDq",original,,knowbeforeyougo highereducation highschool collegebound igotin fafsa studentloan fafsabelike onlinetutoring math graduation scholarships savingmoney moneymoves careers collegelife miami miamibeach miamidade so,https://twitter.com/AffordPrep/status/989930848542707714/photo/1,https://ift.tt/2vRO1Ob,4,,,,en,,FALSE,2,,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",8.93E+17,Thu Aug 03 23:39:51 +0000 2017,FALSE,Know before they go!,65,151,99,2,"Florida, USA",AffordCollegePrep,406,Pacific Time (US & Canada),http://www.affordablecollegeprep.com,FALSE,Education
9.91E+17,https://twitter.com/getmuna/status/991295198998224896,5/1/2018,2018-05-01 12:36:07+00:00,getmuna,"ItÉ??s funny but in order to get a loan, you first need to prove that you donÉ??t need it.

#money #moneymaker #moneyteam #moneymotivated #moneytalks #moneysaver #Moneyflip #moneyhungry #moneygram #moneyMoves #moneyonmymind #moneymanagement #moneyflow #moneymoneymoney #moneybaby https://t.co/ZQBe1keOf7",original,,money moneymaker moneyteam moneymotivated moneytalks moneysaver Moneyflip moneyhungry moneygram moneyMoves moneyonmymind moneymanagement moneyflow moneymoneymoney moneybaby,https://twitter.com/getmuna/status/991295198998224896/photo/1,,1,,,,en,,FALSE,0,,,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",8.82E+17,Tue Jul 04 01:28:30 +0000 2017,FALSE,"Starting a business is tough, managing it shouldn't be. | Do-It-Yourself Business Management System. | Telegram/WhatsApp (+234) 08185134534",24,46,80,1,Nigeria,Muna,344,,https://muna.com.ng,FALSE,Financial Security
9.90E+17,https://twitter.com/face_purple/status/990029242623823872,4/28/2018,2018-04-28 00:45:39+00:00,face_purple,"It's Friday night, but work continues. #Grinding #entrepreneurlife #moneymoves",original,,Grinding entrepreneurlife moneymoves,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2458924564,Fri Apr 04 03:12:27 +0000 2014,FALSE,Living Loving Laughing,141,34,141,1,Where I Am,Purple Face,435,,,FALSE,Motivation
9.92E+17,https://twitter.com/Flex_commerce/status/992466825165328384,5/4/2018,2018-05-04 18:11:44+00:00,Flex_commerce,It's FRIDAY! If you call @Flex_commerce today you'll be happy to start your weekend knowing we will help you avoid paying over priced merchant account fees! #highriskbusiness #smartbusiness #merchantaccount #cbdoil #vapelife #travelagency #docprep #moneymoves #fantasysportsapp https://t.co/1yNEvC2rjs,original,,highriskbusiness smartbusiness merchantaccount cbdoil vapelife travelagency docprep moneymoves fantasysportsapp,https://twitter.com/Flex_commerce/status/992466825165328384/photo/1,,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.61E+17,Tue Feb 06 15:10:33 +0000 2018,FALSE,,0,14,71,0,,Flex Commerce LLC,23,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/HoldenCboy/status/990798827455164416,4/30/2018,2018-04-30 03:43:43+00:00,HoldenCboy,"I've decided that i'm going to move West, but first i'm going to tell Phoebe bye, &amp; then jet É??ã?èÉ??ã?èÉ??ã?è #moneymoves #byebyebye #peaceoutgirlscout  (pg. 116)",original,,moneymoves byebyebye peaceoutgirlscout,,,5,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.89E+17,Tue Apr 24 15:21:14 +0000 2018,FALSE,just a teenage boy trying to figure myself out,114,8,8,0,"New York, NY",Holden Caulfield,27,,,FALSE,Relationships
9.92E+17,https://twitter.com/lyndseyanne24/status/992007443172483072,5/3/2018,2018-05-03 11:46:19+00:00,lyndseyanne24,Join Ibotta to earn cash back rewards on everyday purchases. Sign up and get $10! #ya #MoneyMoves #savings https://t.co/l05cCOWBv9,original,,ya MoneyMoves savings,,https://ibotta.com/r/hvunfge,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.39E+17,Sun Jun 05 09:26:51 +0000 2016,FALSE,"Implore the ignore ~ I take actual pictures of clouds, not just pictures that are in the cloud and have a tendency to tell it like it is.",1988,206,732,4,"Warner Robins, GA",Lyndsey Butler,680,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/brunchandbudget/status/991164900595580928,5/1/2018,2018-05-01 03:58:21+00:00,brunchandbudget,Just because one #money system did not work for you does not mean you're a #failure. Read the @girlboss article: https://t.co/YdJymFUwj8 #MoneyPersonality #PersonalFinance #Budget #AutomaticPayments #Debt #MoneyMoves #Psychology @DyalektRaps https://t.co/AeLBQFIVcl,original,,money failure MoneyPersonality PersonalFinance Budget AutomaticPayments Debt MoneyMoves Psychology,https://twitter.com/brunchandbudget/status/991164900595580928/photo/1,https://buff.ly/2vw2Gyt,1,,,,en,,FALSE,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2742772543,Mon Aug 18 18:43:46 +0000 2014,FALSE,Financial planning firm - we meet for a meal and talk about your money! | Also a podcast on personal finance & racial economic justice - https://t.co/q92xJ2S0Vg,1014,1029,473,88,"Brooklyn, NY",Brunch & Budget,2765,,http://brunchandbudget.com/podcast,FALSE,Motivation
9.90E+17,https://twitter.com/MrEsPN22/status/989997185189036033,4/27/2018,2018-04-27 22:38:16+00:00,MrEsPN22,"JUST IN: Nike has si...: 

https://t.co/Q962hfvueQ. @yotbpod  #ShaqueemTheDream #MoneyMoves",quote,,ShaqueemTheDream MoneyMoves,,https://twitter.com/darrenrovell/status/989993739904012288,4,,,,en,,FALSE,1,9.90E+17,darrenrovell,24277551,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40973896,Mon May 18 21:32:02 +0000 2009,FALSE,"Mad Mann Mallory, Love Live Laugh what can u say Im living the dream #TeamLibra",1163,276,473,1,#NMSTATE #AggieUP,Greg Mallory,1523,Pacific Time (US & Canada),,FALSE,Sports
9.91E+17,https://twitter.com/PhilipBulavko/status/991367458375262208,5/1/2018,2018-05-01 17:23:15+00:00,PhilipBulavko,"Keep people guessing, sometimes the greatest success needs to be worked in silence #WorkHard #WorkFromHome #hustle #GetItRight #youcandothis #MoneyMoves #motivational #success #RealEstate #realestateagent #KeepPushing #10X #AskGaryVee #Business #branding #earlyretirement",original,,WorkHard WorkFromHome hustle GetItRight youcandothis MoneyMoves motivational success RealEstate realestateagent KeepPushing 10X AskGaryVee Business branding earlyretirement,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.88E+17,Sat Apr 21 14:52:15 +0000 2018,FALSE,"stay hungry, humble and always willing to better yourself #moneymoves follow me on instagram @philipbulavko",49,75,258,3,,Philip Felix Bulavko,146,,,FALSE,Motivation
9.90E+17,https://twitter.com/coachniquenya/status/989995339758399489,4/27/2018,2018-04-27 22:30:56+00:00,coachniquenya,"Knock them dead baby!
#PowerCouple
#Elevation
#MoneyMoves",original,,PowerCouple Elevation MoneyMoves,,,0,,,,en,,,0,,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",9738902,Sat Oct 27 18:02:52 +0000 2007,FALSE,Master Business Coach / The AC Green Show / Forbes Coaches Council / Mindset Ministry / Entrepreneur / Author / Networker / Speaker / Corporate Trainer / CEO,486,1032,954,64,Chicago,Coach Niquenya,5006,Central Time (US & Canada),http://www.coachniquenya.com,FALSE,Motivation
9.91E+17,https://twitter.com/Vossi_official/status/991070756372180992,4/30/2018,2018-04-30 21:44:16+00:00,Vossi_official,Latest Single. Check dat ish right now !! #moneymoney #moneymoves #moneymonday https://t.co/qn8XJ8vaTx,original,,moneymoney moneymoves moneymonday,,https://soundcloud.com/vossi_official/vossi-all-i-wanna-do,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.86E+17,Sun Apr 15 22:18:50 +0000 2018,FALSE,Latest Release - https://t.co/BvI4ECraz1 É??ã?èÉ??ã?è Info - vossi_official@outlook.com,256,81,433,0,"England, United Kingdom",All I Wanna Do - OUT NOW,89,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/bigdippa914/status/990619935972868096,4/29/2018,2018-04-29 15:52:52+00:00,bigdippa914,LESSON 2: FUCKÉ??EMÉ?¨ã?è??????è???????è???????è????Å???ˇ???≠????????É????è¶??è????¯???¯???¯#Fuckem #Facts  #Hardwork #Success #Dreamchaser  #MoneymovesÉ?? https://t.co/hBXjlYk6lc,original,,Fuckem Facts Hardwork Success Dreamchaser Moneymoves,,https://www.instagram.com/p/BiKPpLpl5vS/,0,,,,en,,FALSE,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",68791708,Tue Aug 25 19:59:23 +0000 2009,FALSE,"É?¶ã?èHitmaker???? É?¶ã?èAudio Engineer????É?¶ã?èSong Writer???ù É?¶ã?èCapricorn??êè???????? É?¶ã?èEntrepreneur???¯ NEW MUSIC VIDEO ALERT???????ß??è´???ü??èØ????""TEMPO"" feat. Big Dippa X Rawbar ???ü??èØ???ß??è´???ù????",4835,936,751,98,"Boston, MA",BIG DIPPA,6501,Eastern Time (US & Canada),https://youtu.be/vrXWySwvypA,FALSE,Motivation
9.92E+17,https://twitter.com/RekiaWickliffe/status/992035452445130752,5/3/2018,2018-05-03 13:37:37+00:00,RekiaWickliffe,LetÉ??s get this day started. Bring on 14 hrs work day. #getthatmoneygirl #moneymoves,original,,getthatmoneygirl moneymoves,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.94E+17,Sat Aug 05 00:29:44 +0000 2017,FALSE,,129,11,32,0,"Kansas, USA",keyki wickliffe,152,,,FALSE,Financial Security
9.93E+17,https://twitter.com/antstaffspeaks/status/992526117004197888,5/4/2018,2018-05-04 22:07:21+00:00,antstaffspeaks,"LetÉ??s make Money Moves! I really want to help you. 
#MoneyMoves #moneybag #inspiring #youtube #Budget

(CLICK LINK ??????è´ for FULL VIDEO)
https://t.co/l4Y1xizs0q https://t.co/yCPtLvHybC",original,,MoneyMoves moneybag inspiring youtube Budget,https://twitter.com/antstaffspeaks/status/992526117004197888/video/1,https://youtu.be/4oEWHqkwayI,3,,,,en,,FALSE,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24317974,Sat Mar 14 03:13:16 +0000 2009,FALSE,"Empowerment Coach É?õ Global Speaker É?õ Life Strategist É?õ Mentor | Empowering people across the globe to reach beyond the limitations of fear, doubt, & disbelief.",464,271,288,2,"Los Angeles, CA",AntStaffSpeaks É?õ???Æ,3869,Pacific Time (US & Canada),https://youtu.be/WPhWoOajrIE,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/jimmymac216/status/991497974059618304,5/2/2018,2018-05-02 02:01:52+00:00,jimmymac216,LIFT OFF! ????#LevelUp #Team #management #MoneyMoves #DjLife #studioflow https://t.co/YrVTaynS14,original,,LevelUp Team management MoneyMoves DjLife studioflow,,https://www.instagram.com/p/BiQe7ifAgcG/?utm_source=twitter,0,,,,en,,FALSE,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2671087424,Wed Jul 23 00:11:53 +0000 2014,FALSE,Open format DJ & Music producer from Cleveland Ohio!,4,294,840,19,"Cleveland, OH",DJ J!mmy MAC,4226,,http://www.mixcloud.com/jimmymac216,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/ViccBankxx/status/991859663195983872,5/3/2018,2018-05-03 01:59:06+00:00,ViccBankxx,"Listen to HENNERGY (Prod. Caydensbeats) by Vic Banks #np on #SoundCloud 
She say she into me she like my energy ??????ùü???ù???ù???ù???ù #LinkInBio #fwm #Bangers #lit #TurnUp #rapmusic #rapper #rap #trapmusic #NewMusicAlert #GangGang #gangway #MoneyMoves #Datway  https://t.co/iHuG0fcGOQ",original,,np SoundCloud LinkInBio fwm Bangers lit TurnUp rapmusic rapper rap trapmusic NewMusicAlert GangGang gangway MoneyMoves Datway,,https://soundcloud.com/bigbanksvic/hennergy-prod-caydensbeats,6,,,,en,,FALSE,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",818788328,Wed Sep 12 03:59:08 +0000 2012,FALSE,Somewhere Smokin Fatass Woods!  TT Ent. ????É?´ã?è???ù????Email:banksdamonevic6@gmail.com Instagram:big_vic_banks #kuKluxKlanKiller #Gang ???ù???Æ???????? ??????è?,5130,447,843,0,Phoenix,VIC BANKS É?õã?è,8573,Arizona,https://soundcloud.com/bigbanksvic,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/the19thholepa/status/992421589269598208,5/4/2018,2018-05-04 15:11:59+00:00,the19thholepa,"Live and Full Nude Ladies!! @the19thholepa Full BAR Make Your TGIF Party Here!
#glensidepa #scrantonpa #poconos #phillyphilly #TGIF #fridaymotivation #harleysvillepa #stroudsburgpa #strippers #stripclub #moneymoves #burlesque  #lehighvalley #allentownpa #montcopa #newjersey https://t.co/AjTXU3kqnn",original,,glensidepa scrantonpa poconos phillyphilly TGIF fridaymotivation harleysvillepa stroudsburgpa strippers stripclub moneymoves burlesque lehighvalley allentownpa montcopa newjersey,https://twitter.com/the19thholepa/status/992421589269598208/photo/1,,0,,,,en,,TRUE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.70E+17,Thu Jun 01 15:23:33 +0000 2017,FALSE,"Gentlemen's Club Open Mon-Sat Noon- 2am Sun Closed
3011 Jenkintown Rd, Glenside PA",119,217,305,0,"Glenside, PA",19th Hole Lounge,294,,http://www.the19thholelounge.com,FALSE,Adult Entertainment
9.90E+17,https://twitter.com/the19thholepa/status/989949061338976256,4/27/2018,2018-04-27 19:27:03+00:00,the19thholepa,"Live and Full Nude Ladies!! @the19thholepa Full BAR TGIF STARTS NOW!
#glensidepa #scrantonpa #poconos #phillyphilly #TGIF #fridaymotivation #harleysvillepa #stroudsburgpa #strippers #stripclub #moneymoves #burlesque  #lehighvalley #allentownpa #montcopa #newjersey https://t.co/fmhn4LR9Mm",original,,glensidepa scrantonpa poconos phillyphilly TGIF fridaymotivation harleysvillepa stroudsburgpa strippers stripclub moneymoves burlesque lehighvalley allentownpa montcopa newjersey,https://twitter.com/the19thholepa/status/989949061338976256/photo/1,,1,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.70E+17,Thu Jun 01 15:23:33 +0000 2017,FALSE,"Gentlemen's Club Open Mon-Sat Noon- 2am Sun Closed
3011 Jenkintown Rd, Glenside PA",119,217,305,0,"Glenside, PA",19th Hole Lounge,294,,http://www.the19thholelounge.com,FALSE,Adult Entertainment
9.91E+17,https://twitter.com/Famous_L3agcy/status/991192850799902720,5/1/2018,2018-05-01 05:49:25+00:00,Famous_L3agcy,"Looking for someone with experience in graphic design message me, serious inquires only #moneymoves #millionairemindset #graphicdesigner",original,,moneymoves millionairemindset graphicdesigner,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",423991496,Tue Nov 29 05:34:03 +0000 2011,FALSE,"millionaire mindset, on day I will be at the top living how we should, VI raiders number 60",736,159,186,2,"Nanaimo, British Columbia",braydon winger,113,Pacific Time (US & Canada),,FALSE,Miscellaneous
9.92E+17,https://twitter.com/Lottomania_NG/status/992342217439301637,5/4/2018,2018-05-04 09:56:36+00:00,Lottomania_NG,"Looking for that platform where you can make cool Cash without stress, we've got you covered.

CLICK ????https://t.co/LGSo4Bhu4X

#Lottomania #LOTTO #WEBPLAY #MorningMotivation #FridayFeeling #TGIF #Miracle #Naijavirals #NowPlaying #NEWS #WINNER #MoneyMoves #MTN #FREE #weekendvibes https://t.co/V6omt7kGpx",original,,Lottomania LOTTO WEBPLAY MorningMotivation FridayFeeling TGIF Miracle Naijavirals NowPlaying NEWS WINNER MoneyMoves MTN FREE weekendvibes,https://twitter.com/Lottomania_NG/status/992342217439301637/photo/1,http://play.lotto-mania.com.ng/,2,,,,en,,FALSE,2,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.15E+17,Tue Oct 03 14:21:23 +0000 2017,FALSE,The Lottomania 6/80 & 5/90 games are the easiest & fastest way to WIN BIG. CLICK on the ink to REGISTER & PLAY and stand a chance to WIN 5 MILLION CASH!???Ò???¶,188,539,1716,0,"Abuja, Nigeria",Lottomania_NG,646,Pacific Time (US & Canada),https://play.lotto-mania.com.ng/,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/HonorPearl/status/991289223230705671,5/1/2018,2018-05-01 12:12:22+00:00,HonorPearl,"LOVEEEEEEEEEEEEEEEEE IT!
#MoneyMoves 
#Blackexellence https://t.co/gtADiNqCDQ",quote,,MoneyMoves Blackexellence,,https://twitter.com/kreptplaydirty/status/991258017453805568,0,,,,en,,FALSE,0,9.91E+17,kreptplaydirty,101911036,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2257113972,Sun Dec 22 01:11:49 +0000 2013,FALSE,University Of Birmingham- PPE UNDERGRAD ???? BespokePropertyManagement???¨Nanny&DemiÉù?ã?è,2721,347,454,4,"Birmingham, England",Honor???????˝,11748,,,FALSE,Motivation
9.92E+17,https://twitter.com/AlphaCoinsMx/status/992192331003629569,5/4/2018,2018-05-04 00:01:00+00:00,AlphaCoinsMx,"LTC es similar al BTC en muchas de sus caracter??sticas y es, adem?≠s, una  de las criptomonedas m?≠s veteranas de todas. De todos modos, existen  dos diferencias principales entre el LTC y el BTC: velocidad y  cantidades. 

#motivated #bitcoin #litecoin #moneymoves #bitcoins #guru https://t.co/0VhSk80EKA",original,,motivated bitcoin litecoin moneymoves bitcoins guru,https://twitter.com/AlphaCoinsMx/status/992192331003629569/photo/1,,0,,,,es,,FALSE,0,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",9.58E+17,Tue Jan 30 23:28:04 +0000 2018,FALSE,,0,20,0,1,,Alpha Coins,165,,,FALSE,Crypto-currency
